Date,Month,Year,costType,expenseType,itemVendor,Amount,createdAt,updatedAt,createdBy
29-Oct-24,Oct,2024,Maintenance,Equipment,Action Sales,1.08,CURRENT_TIMESTAMP,CURRENT_TIMESTAMP,1
29-Oct-24,Oct,2024,Marketing,FB Marketing,FACEBK *AXZLUB4HM2 MENLO PARK CA,50,CURRENT_TIMESTAMP,CURRENT_TIMESTAMP,1
30-Oct-24,Oct,2024,Automobile,Van Gas,7-ELEVEN 33252 IRVINE CA,79.09,CURRENT_TIMESTAMP,CURRENT_TIMESTAMP,1
30-Oct-24,Oct,2024,Utilities,Security,ADT SECURITY*404866280 WWW.ADT.COM FL,56.55,CURRENT_TIMESTAMP,CURRENT_TIMESTAMP,1
31-Oct-24,Oct,2024,Payroll Other taxes,Payroll Taxes,BUSINESS TO BUSINESS ACH PAYCHEX TPS TAXES 101424 09214300003372X PRNG RESTO LLC,632.24,CURRENT_TIMESTAMP,CURRENT_TIMESTAMP,1
31-Oct-24,Oct,2024,Payroll Other taxes,Payroll Fees,BUSINESS TO BUSINESS ACH PAYX-PIA-WC WC-PREMIUM 0000046607096 PRNG RESTO LLC,92.43,CURRENT_TIMESTAMP,CURRENT_TIMESTAMP,1
31-Oct-24,Oct,2024,Payroll Other taxes,Payroll Fees,BUSINESS TO BUSINESS ACH PAYCHEX EIB INVOICE 241016 X09215400026040 PRNG RESTO LLC,36.48,CURRENT_TIMESTAMP,CURRENT_TIMESTAMP,1
31-Oct-24,Oct,2024,Food Cost,Goat Meat,Aladdin,960,CURRENT_TIMESTAMP,CURRENT_TIMESTAMP,1
31-Oct-24,Oct,2024,Food Cost,Containers,ZELLE TO KANIE SHINNOSUKE ON 10/10 REF #RP0SHPBRHL OCT3,1058,CURRENT_TIMESTAMP,CURRENT_TIMESTAMP,1
1-Nov-24,Nov,2024,Marketing,Rewards Network,BUSINESS TO BUSINESS ACH Rewards Network SETTLEMENT 241009 37592-029112358 BIRYANI POT EXPRESS -,283,CURRENT_TIMESTAMP,CURRENT_TIMESTAMP,1
1-Nov-24,Nov,2024,Insurance,Apartment Insurance,LEMONADE I* LEMONADE I NEW YORK CITYNY,9.58,CURRENT_TIMESTAMP,CURRENT_TIMESTAMP,1
1-Nov-24,Nov,2024,Food Cost,Groceries,NINAS INDIAN & BRITISH LAKE FOREST CA,105.76,CURRENT_TIMESTAMP,CURRENT_TIMESTAMP,1
1-Nov-24,Nov,2024,Maintenance,Equipment,Action Sales,17.19,CURRENT_TIMESTAMP,CURRENT_TIMESTAMP,1
1-Nov-24,Nov,2024,Marketing,Vitel Marketing,VITEL GLOBAL COMMUNICA 848-219-8004 NJ,1,CURRENT_TIMESTAMP,CURRENT_TIMESTAMP,1
1-Nov-24,Nov,2024,Marketing,Google Marketing,GOOGLE *ADS9682337307 CC@GOOGLE.COMCA,303.99,CURRENT_TIMESTAMP,CURRENT_TIMESTAMP,1
1-Nov-24,Nov,2024,Marketing,Yelp Marketing,"YELPINC*855 380 9357 SAN FRANCISCOCA
#8271116KA000EJG44",270.19,CURRENT_TIMESTAMP,CURRENT_TIMESTAMP,1
1-Nov-24,Nov,2024,Food Cost,Groceries,SJ Distributors,70.85,CURRENT_TIMESTAMP,CURRENT_TIMESTAMP,1
1-Nov-24,Nov,2024,Sales Tax & CPA,Sales Tax,BUSINESS TO BUSINESS ACH CA DEPT TAX FEE CDTFA EPMT 250130 20372533 PRNG RESTO LLC,5079.33,CURRENT_TIMESTAMP,CURRENT_TIMESTAMP,1
2-Nov-24,Nov,2024,Food Cost,Groceries,RESTAURANT DEPOT HUNTINGTON BECA,329.83,CURRENT_TIMESTAMP,CURRENT_TIMESTAMP,1
2-Nov-24,Nov,2024,Food Cost,Groceries,RESTAURANT DEPOT HUNTINGTON BECA,443.74,CURRENT_TIMESTAMP,CURRENT_TIMESTAMP,1
2-Nov-24,Nov,2024,Food Cost,Groceries,RESTAURANT DEPOT HUNTINGTON BECA,1800,CURRENT_TIMESTAMP,CURRENT_TIMESTAMP,1
2-Nov-24,Nov,2024,Automobile,Van Gas,7-ELEVEN 33252 IRVINE CA,16.7,CURRENT_TIMESTAMP,CURRENT_TIMESTAMP,1
2-Nov-24,Nov,2024,Marketing,FB Marketing,FACEBK *AXZLUB4HM2 MENLO PARK CA,50,CURRENT_TIMESTAMP,CURRENT_TIMESTAMP,1
2-Nov-24,Nov,2024,Automobile,Van Toll,THE TOLL ROADS OF OC 949-727-4800 CA,16.62,CURRENT_TIMESTAMP,CURRENT_TIMESTAMP,1
4-Nov-24,Nov,2024,Automobile,Van Gas,7-ELEVEN 33252 IRVINE CA,83.29,CURRENT_TIMESTAMP,CURRENT_TIMESTAMP,1
4-Nov-24,Nov,2024,Automobile,Van Cleaning,TUTTLE CLICK CHRYSLER,205.48,CURRENT_TIMESTAMP,CURRENT_TIMESTAMP,1
4-Nov-24,Nov,2024,Food Cost,Chicken Meat,Bayfoods,434.8,CURRENT_TIMESTAMP,CURRENT_TIMESTAMP,1
5-Nov-24,Nov,2024,Rent,Restaurant-Rent,Irvine Company L WEB PMTS 110524 DV7NZ PRNG Resto LLC,8718.11,CURRENT_TIMESTAMP,CURRENT_TIMESTAMP,1
5-Nov-24,Nov,2024,Food Cost,Groceries,NINAS INDIAN & BRITISH LAKE FOREST CA,14.06,CURRENT_TIMESTAMP,CURRENT_TIMESTAMP,1
6-Nov-24,Nov,2024,Marketing,Rewards Network,BUSINESS TO BUSINESS ACH Rewards Network SETTLEMENT 241106 37681-029200624 BIRYANI POT EXPRESS -,234.59,CURRENT_TIMESTAMP,CURRENT_TIMESTAMP,1
6-Nov-24,Nov,2024,Food Cost,Goat Meat,ZELLE TO MEHIDI ON 11/06 REF #PP0Y764NYW INVOICE NO 3044,1141.24,CURRENT_TIMESTAMP,CURRENT_TIMESTAMP,1
6-Nov-24,Nov,2024,Food Cost,Groceries,Singla Spices,1139.96,CURRENT_TIMESTAMP,CURRENT_TIMESTAMP,1
6-Nov-24,Nov,2024,Automobile,Van Gas,CHEVRON 0206213 LAKE FOREST CA,80.33,CURRENT_TIMESTAMP,CURRENT_TIMESTAMP,1
6-Nov-24,Nov,2024,Food Cost,Groceries,NINAS INDIAN & BRITISH LAKE FOREST CA,72.5,CURRENT_TIMESTAMP,CURRENT_TIMESTAMP,1
7-Nov-24,Nov,2024,Utilities,Utilities - Internet,COX OR CO COM PHSV 800-234-3993 CA,223.02,CURRENT_TIMESTAMP,CURRENT_TIMESTAMP,1
7-Nov-24,Nov,2024,Marketing,FB Marketing,FACEBK *3J2RKDYGM2 MENLO PARK CA,50,CURRENT_TIMESTAMP,CURRENT_TIMESTAMP,1
7-Nov-24,Nov,2024,Insurance,Restaurant-Insurance,MIDVALE INDEMNITY CO BOSTON MA,881.67,CURRENT_TIMESTAMP,CURRENT_TIMESTAMP,1
8-Nov-24,Nov,2024,Food Cost,Groceries,TRADER JOE S #210 IRVINE CA,21.53,CURRENT_TIMESTAMP,CURRENT_TIMESTAMP,1
9-Nov-24,Nov,2024,Food Cost,Groceries,RESTAURANT DEPOT HUNTINGTON BECA,1889.83,CURRENT_TIMESTAMP,CURRENT_TIMESTAMP,1
9-Nov-24,Nov,2024,Food Cost,Containers,SP RESTAURANTWARE CHICAGO IL,210.01,CURRENT_TIMESTAMP,CURRENT_TIMESTAMP,1
10-Nov-24,Nov,2024,Food Cost,Groceries,RALPHS #0299 IRVINE CA,3.99,CURRENT_TIMESTAMP,CURRENT_TIMESTAMP,1
10-Nov-24,Nov,2024,Automobile,Van Toll,THE TOLL ROADS OF OC 949-727-4800 CA,14.42,CURRENT_TIMESTAMP,CURRENT_TIMESTAMP,1
11-Nov-24,Nov,2024,Food Cost,Groceries,NINAS INDIAN & BRITISH LAKE FOREST CA,128.48,CURRENT_TIMESTAMP,CURRENT_TIMESTAMP,1
11-Nov-24,Nov,2024,Automobile,Van Gas,SHELL OIL 10007968000 LAKE FOREST CA,75.96,CURRENT_TIMESTAMP,CURRENT_TIMESTAMP,1
12-Nov-24,Nov,2024,Food Cost,Chicken Meat,Bayfoods,931.44,CURRENT_TIMESTAMP,CURRENT_TIMESTAMP,1
12-Nov-24,Nov,2024,Rent,Apartment Rent,Trailside at Los WEB PMTS 111224 HPT06D PRNG Resto LLC,3906.81,CURRENT_TIMESTAMP,CURRENT_TIMESTAMP,1
12-Nov-24,Nov,2024,Food Cost,Biryani Masala,ZELLE TO SREE VIGNA VINODHA INC ON 11/12 REF #PP0Y7PFQG8 30OF30,3500,CURRENT_TIMESTAMP,CURRENT_TIMESTAMP,1
12-Nov-24,Nov,2024,Marketing,FB Marketing,FACEBK *327X7F4HM2 6505434800 CA,50,CURRENT_TIMESTAMP,CURRENT_TIMESTAMP,1
12-Nov-24,Nov,2024,Maintenance,Certification,Food Manager Certificaiton,179,CURRENT_TIMESTAMP,CURRENT_TIMESTAMP,1
12-Nov-24,Nov,2024,Maintenance,Certification,Food Handler Certification,9.99,CURRENT_TIMESTAMP,CURRENT_TIMESTAMP,1
13-Nov-24,Nov,2024,Marketing,Rewards Network,BUSINESS TO BUSINESS ACH Rewards Network SETTLEMENT 241113 37703-029222501 BIRYANI POT EXPRESS -,458.06,CURRENT_TIMESTAMP,CURRENT_TIMESTAMP,1
13-Nov-24,Nov,2024,Utilities,Utilities - Internet,GOOGLE *FIBER RHH62N 650-253-0000 CA,70,CURRENT_TIMESTAMP,CURRENT_TIMESTAMP,1
13-Nov-24,Nov,2024,Maintenance,Health Certificate,OC Health,944,CURRENT_TIMESTAMP,CURRENT_TIMESTAMP,1
14-Nov-24,Nov,2024,Marketing,STAR Digital Marketing,IN *STAR DIGITAL MEDIA 848-2198004 NJ,333,CURRENT_TIMESTAMP,CURRENT_TIMESTAMP,1
15-Nov-24,Nov,2024,Food Cost,Goat Meat,ZELLE TO MEHIDI ON 11/14 REF #PP0Y7XVP7R INVOICE 3073,960,CURRENT_TIMESTAMP,CURRENT_TIMESTAMP,1
15-Nov-24,Nov,2024,Maintenance,Water Dispenser,COWAY USA LOS ANGELES CA,65.72,CURRENT_TIMESTAMP,CURRENT_TIMESTAMP,1
15-Nov-24,Nov,2024,Food Cost,Groceries,NINAS INDIAN & BRITISH LAKE FOREST CA#2524780NG02HZK75X,55.86,CURRENT_TIMESTAMP,CURRENT_TIMESTAMP,1
15-Nov-24,Nov,2024,Food Cost,Groceries,NINAS INDIAN & BRITISH LAKE FOREST CA#2524780NG02HZK75X,15.56,CURRENT_TIMESTAMP,CURRENT_TIMESTAMP,1
15-Nov-24,Nov,2024,Maintenance,Maintenance,"THE HOME DEPOT #6628 LAGUNA HILLS CA
#5270715NH09FKD2QT",71,CURRENT_TIMESTAMP,CURRENT_TIMESTAMP,1
15-Nov-24,Nov,2024,Maintenance,Maintenance,"RIVERA FOOD SERVICE TUSTIN CA
#8535848NJWGN9XAJX",33.06,CURRENT_TIMESTAMP,CURRENT_TIMESTAMP,1
16-Nov-24,Nov,2024,Food Cost,Groceries,"RESTAURANT DEPOT HUNTINGTON BECA
#5544641NJ13DZM257",1672.97,CURRENT_TIMESTAMP,CURRENT_TIMESTAMP,1
17-Nov-24,Nov,2024,Marketing,FB Marketing,"FACEBK *NNRH2EYGM2 6505434800 CA
#5754024NJLPA9ZD85",50,CURRENT_TIMESTAMP,CURRENT_TIMESTAMP,1
17-Nov-24,Nov,2024,Automobile,Van Toll,"THE TOLL ROADS OF OC 949-727-4800 CA
#5543286NJ5SE1089F",7.21,CURRENT_TIMESTAMP,CURRENT_TIMESTAMP,1
18-Nov-24,Nov,2024,Payroll Other taxes,Payroll Taxes,BUSINESS TO BUSINESS ACH PAYCHEX TPS TAXES 101424 09214300003372X PRNG RESTO LLC,655.87,CURRENT_TIMESTAMP,CURRENT_TIMESTAMP,1
18-Nov-24,Nov,2024,Payroll Other taxes,Payroll Fees,BUSINESS TO BUSINESS ACH PAYX-PIA-WC WC-PREMIUM 0000046607096 PRNG RESTO LLC,92.43,CURRENT_TIMESTAMP,CURRENT_TIMESTAMP,1
18-Nov-24,Nov,2024,Food Cost,Chicken Meat,Bayfoods,359.6,CURRENT_TIMESTAMP,CURRENT_TIMESTAMP,1
18-Nov-24,Nov,2024,Marketing,FB Marketing,"FACEBK *X72YWB8Z72 6505434800 CA
#5754024NKLTDMT967",3.2,CURRENT_TIMESTAMP,CURRENT_TIMESTAMP,1
18-Nov-24,Nov,2024,Maintenance,Certification,NTLREST SERVSAFE CHICAGO IL,9.99,CURRENT_TIMESTAMP,CURRENT_TIMESTAMP,1
18-Nov-24,Nov,2024,Maintenance,Certification,NTLREST SERVSAFE CHICAGO IL,9.99,CURRENT_TIMESTAMP,CURRENT_TIMESTAMP,1
19-Nov-24,Nov,2024,Payroll Other taxes,Payroll Fees,BUSINESS TO BUSINESS ACH PAYCHEX EIB INVOICE 241016 X09215400026040 PRNG RESTO LLC,37.92,CURRENT_TIMESTAMP,CURRENT_TIMESTAMP,1
19-Nov-24,Nov,2024,Food Cost,Goat Meat,ZELLE TO MEHIDI ON 11/14 REF #PP0Y7XVP7R INVOICE 3073,960,CURRENT_TIMESTAMP,CURRENT_TIMESTAMP,1
19-Nov-24,Nov,2024,Food Cost,Containers,ZELLE TO KANIE SHINNOSUKE ON 10/10 REF #RP0SHPBRHL OCT3,1203,CURRENT_TIMESTAMP,CURRENT_TIMESTAMP,1
19-Nov-24,Nov,2024,Utilities,Utilities-Gas,SO CAL GAS PAID SCGC 240829 0167364704,43.9,CURRENT_TIMESTAMP,CURRENT_TIMESTAMP,1
19-Nov-24,Nov,2024,Automobile,Van Gas,"7-ELEVEN 33252 IRVINE CA
#2230379NJ02RQNZ5H",52.93,CURRENT_TIMESTAMP,CURRENT_TIMESTAMP,1
19-Nov-24,Nov,2024,Food Cost,Groceries,RESTAURANT DEPOT HUNTINGTON BECA,86.38,CURRENT_TIMESTAMP,CURRENT_TIMESTAMP,1
20-Nov-24,Nov,2024,Utilities,Utilities - Electricity,BUSINESS TO BUSINESS ACH SO CAL EDISON CO DIRECTPAY 700739558861 PRNG RESTO LLC,173.14,CURRENT_TIMESTAMP,CURRENT_TIMESTAMP,1
20-Nov-24,Nov,2024,Marketing,Rewards Network,BUSINESS TO BUSINESS ACH Rewards Network SETTLEMENT 241113 37703-029222501 BIRYANI POT EXPRESS -,493.9,CURRENT_TIMESTAMP,CURRENT_TIMESTAMP,1
20-Nov-24,Nov,2024,Maintenance,Certification,NTLREST SERVSAFE CHICAGO IL,9.99,CURRENT_TIMESTAMP,CURRENT_TIMESTAMP,1
20-Nov-24,Nov,2024,Maintenance,Certification,NTLREST SERVSAFE CHICAGO IL,9.99,CURRENT_TIMESTAMP,CURRENT_TIMESTAMP,1
20-Nov-24,Nov,2024,Maintenance,Restaurant Supplies,Prudential,750,CURRENT_TIMESTAMP,CURRENT_TIMESTAMP,1
22-Nov-24,Nov,2024,Food Cost,Chicken Meat,Bayfoods,1631.6,CURRENT_TIMESTAMP,CURRENT_TIMESTAMP,1
22-Nov-24,Nov,2024,Food Cost,Groceries,NINAS INDIAN & BRITISH LAKE FOREST CA,2.49,CURRENT_TIMESTAMP,CURRENT_TIMESTAMP,1
22-Nov-24,Nov,2024,Food Cost,Groceries,RALPHS #0288 LAKE FOREST CA,7.98,CURRENT_TIMESTAMP,CURRENT_TIMESTAMP,1
22-Nov-24,Nov,2024,Automobile,Van Gas,CHEVRON 0306957 IRVINE CA,80.16,CURRENT_TIMESTAMP,CURRENT_TIMESTAMP,1
22-Nov-24,Nov,2024,Food Cost,Goat Meat,PAK HALAL MEAT MARKET. ARTESIA CA,269.7,CURRENT_TIMESTAMP,CURRENT_TIMESTAMP,1
23-Nov-24,Nov,2024,Food Cost,Groceries,NINAS INDIAN & BRITISH LAKE FOREST CA,91.75,CURRENT_TIMESTAMP,CURRENT_TIMESTAMP,1
23-Nov-24,Nov,2024,Food Cost,Groceries,RESTAURANT DEPOT HUNTINGTON BECA,2418.33,CURRENT_TIMESTAMP,CURRENT_TIMESTAMP,1
24-Nov-24,Nov,2024,Marketing,FB Marketing,FACEBK *2U9DTF4HM2 MENLO PARK CA,8.87,CURRENT_TIMESTAMP,CURRENT_TIMESTAMP,1
24-Nov-24,Nov,2024,Automobile,Van Toll,THE TOLL ROADS OF OC 949-727-4800 CA,14.42,CURRENT_TIMESTAMP,CURRENT_TIMESTAMP,1
24-Nov-24,Nov,2024,Marketing,FB Marketing,FACEBK *NYRBEEYGM2 6505434800 CA,16.04,CURRENT_TIMESTAMP,CURRENT_TIMESTAMP,1
24-Nov-24,Nov,2024,Food Cost,Groceries,ALBERTSONS #0527 IRVINE CA,41.99,CURRENT_TIMESTAMP,CURRENT_TIMESTAMP,1
25-Nov-24,Nov,2024,Food Cost,Chicken Meat,Bayfoods,601.6,CURRENT_TIMESTAMP,CURRENT_TIMESTAMP,1
25-Nov-24,Nov,2024,Utilities,Utilities - Electricity,BUSINESS TO BUSINESS ACH SO CAL EDISON CO DIRECTPAY 700739558861 PRNG RESTO LLC,1448.36,CURRENT_TIMESTAMP,CURRENT_TIMESTAMP,1
25-Nov-24,Nov,2024,Utilities,Utilities-Gas,SO CAL GAS PAID SCGC 241122 1726646520 301601474268041742,1210.83,CURRENT_TIMESTAMP,CURRENT_TIMESTAMP,1
25-Nov-24,Nov,2024,Automobile,Van Payment,WELLS FARGO AUTO DRAFT 241124 518452242600 RINDA K SAMA,748.38,CURRENT_TIMESTAMP,CURRENT_TIMESTAMP,1
25-Nov-24,Nov,2024,Marketing,Vitel Marketing,VITEL GLOBAL COMMUNICA 848-219-8004 NJ,20,CURRENT_TIMESTAMP,CURRENT_TIMESTAMP,1
25-Nov-24,Nov,2024,Marketing,Vitel Marketing,VITEL GLOBAL COMMUNICA 848-219-8004 NJ,20,CURRENT_TIMESTAMP,CURRENT_TIMESTAMP,1
26-Nov-24,Nov,2024,Food Cost,Chownow Fees,"BUSINESS TO BUSINESS ACH CHOWNOW, INC. CHOWNOW, I ST-N9G4V9X3K2G3 PRNG RESTO LLC",199,CURRENT_TIMESTAMP,CURRENT_TIMESTAMP,1
26-Nov-24,Nov,2024,Automobile,Van Gas,76 - ROCKET 31 NORCO CA,73.63,CURRENT_TIMESTAMP,CURRENT_TIMESTAMP,1
27-Nov-24,Nov,2024,Food Cost,Chicken Meat,Bayfoods,606,CURRENT_TIMESTAMP,CURRENT_TIMESTAMP,1
27-Nov-24,Nov,2024,Marketing,Rewards Network,BUSINESS TO BUSINESS ACH Rewards Network SETTLEMENT 241127 37747-029267573 BIRYANI POT EXPRESS -,324.66,CURRENT_TIMESTAMP,CURRENT_TIMESTAMP,1
27-Nov-24,Nov,2024,Food Cost,Groceries,Gourmetwala,1000,CURRENT_TIMESTAMP,CURRENT_TIMESTAMP,1
27-Nov-24,Nov,2024,Bank Fees,Bank Fees,FINANCE CHARGE,115.99,CURRENT_TIMESTAMP,CURRENT_TIMESTAMP,1
28-Nov-24,Nov,2024,Automobile,Van Toll,THE TOLL ROADS OF OC 949-727-4800 CA,7.21,CURRENT_TIMESTAMP,CURRENT_TIMESTAMP,1
28-Nov-24,Nov,2024,Food Cost,Groceries,RESTAURANT DEPOT HUNTINGTON BECA,76.08,CURRENT_TIMESTAMP,CURRENT_TIMESTAMP,1
28-Nov-24,Nov,2024,Maintenance,Pest control,ORKIN LLC 002 ATLANTA GA,150,CURRENT_TIMESTAMP,CURRENT_TIMESTAMP,1
28-Nov-24,Nov,2024,Food Cost,Containers,SP RESTAURANTWARE CHICAGO IL,210.01,CURRENT_TIMESTAMP,CURRENT_TIMESTAMP,1
29-Nov-24,Nov,2024,Food Cost,Chicken Meat,Bayfoods,869.15,CURRENT_TIMESTAMP,CURRENT_TIMESTAMP,1
29-Nov-24,Nov,2024,Food Cost,Groceries,Singla Spices,1119.12,CURRENT_TIMESTAMP,CURRENT_TIMESTAMP,1
29-Nov-24,Nov,2024,Food Cost,Toast Fees,"BUSINESS TO BUSINESS ACH Toast, Inc Toast, Inc ST-P9A0C8A2U9R2 TOAST INC",396,CURRENT_TIMESTAMP,CURRENT_TIMESTAMP,1
29-Nov-24,Nov,2024,Maintenance,Maintenance,AMAZON MKTPL*Z32NH9D52 AMZN.COM/BILLWA,16.18,CURRENT_TIMESTAMP,CURRENT_TIMESTAMP,1
30-Nov-24,Nov,2024,Automobile,Van Toll,THE TOLL ROADS OF OC 949-727-4800 CA,4.8,CURRENT_TIMESTAMP,CURRENT_TIMESTAMP,1
30-Nov-24,Nov,2024,Utilities,Security,ADT SECURITY*404866280 WWW.ADT.COM FL,56.55,CURRENT_TIMESTAMP,CURRENT_TIMESTAMP,1
30-Nov-24,Nov,2024,Food Cost,Groceries,RESTAURANT DEPOT HUNTINGTON BECA,1710.22,CURRENT_TIMESTAMP,CURRENT_TIMESTAMP,1
1-Dec-24,Dec,2024,Sales Tax & CPA,Sales Tax,BUSINESS TO BUSINESS ACH CA DEPT TAX FEE CDTFA EPMT 250130 20372533 PRNG RESTO LLC,5079.33,CURRENT_TIMESTAMP,CURRENT_TIMESTAMP,1
1-Dec-24,Dec,2024,Insurance,Apartment Insurance,LEMONADE INSURANCE NEW YORK CITYNY,9.58,CURRENT_TIMESTAMP,CURRENT_TIMESTAMP,1
1-Dec-24,Dec,2024,Automobile,Van Gas,7-ELEVEN 33252 IRVINE CA,10.98,CURRENT_TIMESTAMP,CURRENT_TIMESTAMP,1
1-Dec-24,Dec,2024,Marketing,Google Marketing,GOOGLE *ADS9682337307 650-253-0000 CA,43.88,CURRENT_TIMESTAMP,CURRENT_TIMESTAMP,1
1-Dec-24,Dec,2024,Marketing,Yelp Marketing,YELPINC*855 380 9357 855-380-9357 CA,47.26,CURRENT_TIMESTAMP,CURRENT_TIMESTAMP,1
1-Dec-24,Dec,2024,Automobile,Van Gas,7-ELEVEN 33252 IRVINE CA,73.81,CURRENT_TIMESTAMP,CURRENT_TIMESTAMP,1
2-Dec-24,Dec,2024,Payroll Other taxes,Payroll Taxes,BUSINESS TO BUSINESS ACH PAYCHEX TPS TAXES 112924 09772500003591X PRNG RESTO LLC,655.87,CURRENT_TIMESTAMP,CURRENT_TIMESTAMP,1
2-Dec-24,Dec,2024,Payroll Other taxes,Payroll Fees,BUSINESS TO BUSINESS ACH PAYCHEX EIB INVOICE 241202 X09768400010765 PRNG RESTO LLC,105.42,CURRENT_TIMESTAMP,CURRENT_TIMESTAMP,1
2-Dec-24,Dec,2024,Payroll Other taxes,Payroll Fees,BUSINESS TO BUSINESS ACH PAYX-PIA-WC WC-PREMIUM 0000046905385 PRNG RESTO LLC,92.43,CURRENT_TIMESTAMP,CURRENT_TIMESTAMP,1
2-Dec-24,Dec,2024,Marketing,Vitel Marketing,VITEL GLOBAL COMMUNICA 848-219-8004 NJ,1,CURRENT_TIMESTAMP,CURRENT_TIMESTAMP,1
2-Dec-24,Dec,2024,Maintenance,Equipment,ACTION SALES CITY OF INDUSCA,45.28,CURRENT_TIMESTAMP,CURRENT_TIMESTAMP,1
3-Dec-24,Dec,2024,Rent,Restaurant-Rent,Irvine Company L WEB PMTS 120324 6D3G11 PRNG Resto LLC,8556.62,CURRENT_TIMESTAMP,CURRENT_TIMESTAMP,1
3-Dec-24,Dec,2024,Food Cost,Groceries,NINAS INDIAN & BRITISH LAKE FOREST CA,127.74,CURRENT_TIMESTAMP,CURRENT_TIMESTAMP,1
3-Dec-24,Dec,2024,Maintenance,Knife Sharping,COZZINI BROS INC CHICAGO IL,318.78,CURRENT_TIMESTAMP,CURRENT_TIMESTAMP,1
4-Dec-24,Dec,2024,Food Cost,Groceries,SJ Distributors,513.2,CURRENT_TIMESTAMP,CURRENT_TIMESTAMP,1
4-Dec-24,Dec,2024,Food Cost,Chicken Meat,Bayfoods,618.9,CURRENT_TIMESTAMP,CURRENT_TIMESTAMP,1
4-Dec-24,Dec,2024,Rent,Apartment Rent,Trailside at Los WEB PMTS 120424 M0LJ8D PRNG Resto LLC,3857.93,CURRENT_TIMESTAMP,CURRENT_TIMESTAMP,1
4-Dec-24,Dec,2024,Food Cost,Groceries,ZELLE TO NCG TRADING ON 12/04 REF #RP0Y9R4JCQ 1991,1350,CURRENT_TIMESTAMP,CURRENT_TIMESTAMP,1
5-Dec-24,Dec,2024,Food Cost,Groceries,ZELLE TO NCG TRADING ON 12/05 REF #RP0Y9VL2D9 1991,1000,CURRENT_TIMESTAMP,CURRENT_TIMESTAMP,1
5-Dec-24,Dec,2024,Food Cost,Goat Meat,PAK HALAL MEAT MARKET. ARTESIA CA,359.64,CURRENT_TIMESTAMP,CURRENT_TIMESTAMP,1
6-Dec-24,Dec,2024,Food Cost,Groceries,WHOLEFDS IRV #10614 IRVINE CA,28.74,CURRENT_TIMESTAMP,CURRENT_TIMESTAMP,1
6-Dec-24,Dec,2024,Automobile,Van Gas,76 - POTENTIA FUEL INC ARTESIA CA,77.28,CURRENT_TIMESTAMP,CURRENT_TIMESTAMP,1
6-Dec-24,Dec,2024,Food Cost,Goat Meat,PAK HALAL MEAT MARKET. ARTESIA CA,99.79,CURRENT_TIMESTAMP,CURRENT_TIMESTAMP,1
6-Dec-24,Dec,2024,Food Cost,Goat Meat,PAK HALAL MEAT MARKET. ARTESIA CA,359.64,CURRENT_TIMESTAMP,CURRENT_TIMESTAMP,1
7-Dec-24,Dec,2024,Insurance,Restaurant-Insurance,MIDVALE INDEMNITY CO BOSTON MA,881.67,CURRENT_TIMESTAMP,CURRENT_TIMESTAMP,1
8-Dec-24,Dec,2024,Automobile,Van Toll,THE TOLL ROADS OF OC 949-727-4800 CA,6.57,CURRENT_TIMESTAMP,CURRENT_TIMESTAMP,1
8-Dec-24,Dec,2024,Utilities,Utilities - Internet,COX OR CO COM PHSV 800-234-3993 CA,223.02,CURRENT_TIMESTAMP,CURRENT_TIMESTAMP,1
9-Dec-24,Dec,2024,Food Cost,Chicken Meat,Bayfoods,1019.9,CURRENT_TIMESTAMP,CURRENT_TIMESTAMP,1
9-Dec-24,Dec,2024,Travel,Chef Travel,ZELLE TO SHENSHAH ON 12/08 REF #RP0YB7WHMS TICKET BOOKING RETURN,462,CURRENT_TIMESTAMP,CURRENT_TIMESTAMP,1
10-Dec-24,Dec,2024,Food Cost,Containers,ZELLE TO KANIE SHINNOSUKE ON 12/10 REF #RP0YBDRK2L 12 06 DELIVERY,1181,CURRENT_TIMESTAMP,CURRENT_TIMESTAMP,1
10-Dec-24,Dec,2024,Automobile,Van Gas,7-ELEVEN 33252 IRVINE CA,70.67,CURRENT_TIMESTAMP,CURRENT_TIMESTAMP,1
10-Dec-24,Dec,2024,Food Cost,Goat Meat,PAK HALAL MEAT MARKET. ARTESIA CA,449.5,CURRENT_TIMESTAMP,CURRENT_TIMESTAMP,1
11-Dec-24,Dec,2024,Food Cost,Chicken Meat,Bayfoods,283.6,CURRENT_TIMESTAMP,CURRENT_TIMESTAMP,1
11-Dec-24,Dec,2024,Automobile,Van Toll,THE TOLL ROADS OF OC 949-727-4800 CA,34.87,CURRENT_TIMESTAMP,CURRENT_TIMESTAMP,1
12-Dec-24,Dec,2024,Food Cost,Goat Meat,PAK HALAL MEAT MARKET. ARTESIA CA,449.5,CURRENT_TIMESTAMP,CURRENT_TIMESTAMP,1
13-Dec-24,Dec,2024,Food Cost,Chicken Meat,Bayfoods,869.15,CURRENT_TIMESTAMP,CURRENT_TIMESTAMP,1
13-Dec-24,Dec,2024,Food Cost,Groceries,NINAS INDIAN & BRITISH LAKE FOREST CA,20.14,CURRENT_TIMESTAMP,CURRENT_TIMESTAMP,1
13-Dec-24,Dec,2024,Marketing,Photo Frames,STAPLES 00114066 LAKE FOREST CA,53.3,CURRENT_TIMESTAMP,CURRENT_TIMESTAMP,1
